spotify_track_uri,title,artist,album,listened,skipped,ms_played,incognito_mode,offline,reason_start_trackerror,reason_start_switched-to-audio,reason_start_appload,reason_start_fwdbtn,reason_start_remote,reason_start_clickrow,reason_start_backbtn,reason_start_playbtn,reason_start_trackdone,reason_end_unexpected-exit-while-paused,reason_end_logout,reason_end_trackerror,reason_end_unknown,reason_end_endplay,reason_end_fwdbtn,reason_end_remote,reason_end_unexpected-exit,reason_end_backbtn,reason_end_trackdone
spotify:track:70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It,LMFAO,Sorry For Party Rocking,1,1,14363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:0R73O4mqSPv5dYnYug30LB,Ti Scatterò Una Foto,Tiziano Ferro,TZN -The Best Of Tiziano Ferro,1,0,272053,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:6z7tGTD6yvyloEm6K2H8EX,LUNA PIENA (con IRAMA),Rkomi,TAXI DRIVER,1,1,3410,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:6yVnpVWuT3NdhAmQe05T33,Wild West End,Dire Straits,Dire Straits,1,1,15190,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1eKZjOja6i7iKS7N2Bzj8D,Rap God,Eminem,The Marshall Mathers LP2,1,1,1196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:6yE9LZDnjotlcr1gACxnmh,Hello,Eminem,Relapse,1,1,28187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1eIS75JS5rfbJpSu6ZC9EO,VOCE,Madame,VOCE,1,1,5200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:6xp1u6ZEHXX8DxJIFFrVoP,Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith,Little Things x Gypsy Woman,1,1,2835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:6xdLJrVj4vIXwhuG8TMopk,Crazy Little Thing Called Love - Remastered 2011,Queen,The Game,1,1,3600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,Backstreet's Back,1,1,6353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:6xVRtkQwQsuCBUMhWue5Es,Future,Parov Stelar,Future,1,1,10154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,DNCE,1,1,1920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,Dua Lipa,1,0,217946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:1dFnMC9NlHVUE4rlT5vr83,My 1st Single,Eminem,Encore,1,1,3100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:2xnoPV3NLescauc0ZJ1MDZ,Dance Again (feat. Pitbull),Jennifer Lopez,Dance Again...The Hits,1,1,1504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare,1,1,18350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:74lo85x5FUL8Wyc2ur9jAE,No Love (feat. Lil Wayne),Eminem,Curtain Call 2,1,0,299480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),Avicii,TIM,1,1,2530,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:74dQwVKuCx6aDI2BQ7xW92,Revival (Interlude),Eminem,Revival,1,1,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:31VOknKjFrEX47bZXzqcoF,Next To Me,Imagine Dragons,Evolve,1,1,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:74PyndGWYtfs86n60lAsYW,Everytime We Touch - Radio Edit,Cascada,Original Me,1,0,199120,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:30oTS7bm0aH3p7lqjEIu8q,Full Clip,Gang Starr,Full Clip: A Decade Of Gang Starr,1,1,3000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:72aqCNAdOo6H4nrPyAivSV,Te lo prometto,Il Tre,Te lo prometto,1,1,7250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:2yyO7EKRr7c3txi4xCXUFk,PAPERWORK,¥$,VULTURES 1,1,1,802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:2yjlYDiNiQkdxVqTlaSrlX,Super Freaky Girl,Nicki Minaj,Queen Radio: Volume 1,1,1,15610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:71ytDkCnYc11VRiRCrhDHX,Only Ones Who Know,Arctic Monkeys,Favourite Worst Nightmare,1,1,4310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:71dRBSmaKMdaFZPeZlVzf5,You,Bad Religion,No Control,1,1,11530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
spotify:track:2ySUSHhkltyM9LGaFbFXbj,Soli A Milano (feat. Elodie),Club Dogo,Club Dogo,1,1,3600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:780be5fB7823aHG06mwTat,Baianá,Bakermat,The Ringmaster,1,1,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:2yBb1CRq98SSWRuDSn36SZ,Life Of The Party (with André 3000),Kanye West,Donda,1,1,52840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:0FpLfrOyHblbDlHUsrPN1N,What's It Gonna Be?! (feat. Janet Jackson),Busta Rhymes,Extinction Level Event: The Final World Front,1,1,37450,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:2yAVzRiEQooPEJ9SYx11L3,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,Europop,1,1,1181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:34sGnIHB3ZthMvHpNX1i7e,Day 'N' Nite - Crookers Remix,Kid Cudi,Man On The Moon: The End Of Day,1,1,30983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,x,1,1,101271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:0FDjc7fIiK29BWH45Ka7Vp,Deja Vu,Eminem,Relapse: Refill,1,1,22001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily,Chet Baker,Chet Baker Sings,1,1,46590,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
spotify:track:0EgkVzDidmq4MP57jZFeik,Paul Rosenberg - Skit,Eminem,The Eminem Show,1,1,1313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:34WI9hCaE3AzbOYT9wFXLP,High And Low,Empire Of The Sun,Two Vines,1,1,11750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:34UHhwlly3SHryWuVfMOJm,Fuori E Dentro (feat. thasup),Gemitaiz,Scatola Nera,1,1,371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:34KUIBsIUiPV7oCIzSdDAU,Diamonds From Sierra Leone - Remix,Kanye West,Late Registration,1,1,2150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:0DPNSvaN3rfzHLvUwt3Yaq,Il Calvo,Ken La Fen,Mi kiamo Ken,1,1,780,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:77F0NNChJGfDBp3fTCWaDc,DISPOVERY CHANNEL (feat. Nitro),Salmo,Playlist,1,1,128550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:76wJIkA63AgwA92hUhpE2V,Me Against The World,2Pac,Me Against The World,1,1,2251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7CvOnbFdnIoXMQ4eFCo5lB,Around the World (La La La La La) - Radio Version,A Touch Of Class,Planet Pop,1,1,1260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7CufDALaisOBzcT0nfeaZF,TANGO,Tananai,TANGO,1,1,12123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7CijDWxEEbKq76O5rpyCEN,Guantanamera (She's Hot),Pitbull,I Am Armando - Armando Reloaded,1,1,9034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:33xM3SLxNLpZxbvxOzBbew,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,Music To Be Murdered By - Side B,1,1,1331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7COfe3P7KgfwDwIRB8LIDw,Mi Gente,J Balvin,Vibras,1,1,8420,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7BuzJmV2h6eBbSDdRaDY7C,Fake Tales Of San Francisco,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",1,1,7330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7BeZyW4hVjeCocSLwDrCME,"I P’ ME, TU P’ TE",Geolier,DIO LO SA,1,1,490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7BKgMYhnTx4Gh1XnTVF4hR,L'Ultima Volta,Pinguini Tattici Nucleari,Fake News,1,1,11090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7BHPGtpuuWWsvE7cCaMuEU,Naive,The Kooks,Inside In / Inside Out,1,1,9240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7AYmToZ5y67fBjq4RLFbuq,TEXAS HOLD 'EM,Beyoncé,TEXAS HOLD 'EM,1,1,16415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7ATSAXVEBlryu2EKOAo0Nh,So Much Better,Eminem,The Marshall Mathers LP2,1,1,53238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:7A7AuPfFh0Ytjtojxu97Vu,How Long - Roisto Remix,Charlie Puth,How Long,1,1,3200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:79z9QkhHePTFsSeVw9uyj0,Smile,Lily Allen,"Alright, Still",1,1,16160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,Meet The Woo,1,1,1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:796jJSvjEyQh23WRTfrle9,la noia - Hypaton Remix,Angelina Mango,la noia,1,1,3660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:78bmr5QI4GvyDbGGnaa4WP,Stronger Than I Was,Eminem,The Marshall Mathers LP2,1,1,14536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:0CjJqkWOpIUXdem5hUcxAk,Momma,Kendrick Lamar,To Pimp A Butterfly,1,1,3376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:33CfD8UkDEcSdAP9j4QpUY,All Day And Night,Jax Jones,All Day And Night,1,1,1800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:31xPPj5N9M2FxAf7raygym,Gettin' Over (feat. Chris Willis & Fergie),David Guetta,One More Love,1,0,182013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:0C9jZPUv4SuaXkuEQw6L40,I'm A Believer,Smash Mouth,Smash Mouth,1,1,23630,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
spotify:track:0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,1,0,267080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:0BxfFnk0YzONqvmrkO0QrB,Don't Cha,The Pussycat Dolls,PCD,1,1,21840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:0BbwXzj06GnSL4Ei6jR04h,W.T.P.,Eminem,Recovery,1,1,483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1aX0Ki80LFzzhqxqRlqbAV,Morirò da Re,Måneskin,Il ballo della vita,1,1,1570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
spotify:track:0BYYqGmANIGbA1oAyUM5Nr,Cudi Zone,Kid Cudi,Man On The Moon: The End Of Day,1,0,259040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),1,1,2100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:386RUes7n1uM1yfzgeUuwp,The Lazy Song,Bruno Mars,Doo-Wops & Hooligans,1,0,189109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,Confessions on a Dance Floor,1,1,9184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7E8edqa0m0ASLXkLfmWY03,Problem,Ariana Grande,My Everything,1,0,193893,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:37WCMrX9XnmmPCMY0aqZjo,Fino a qui,Alessandra Amoroso,Fino a qui,1,1,3813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7Dj2wqPYXfSRFwa6qyOztr,In Too Deep,Eminem,Music To Be Murdered By,1,1,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:36UjTTrSwaAqLkAlf2Ooc4,Soldier Like Me,2Pac,Loyal To The Game,1,1,18941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:7HmhmCf8QMeQpq3ozjiHUC,Quali alibi,Daniele Silvestri,Quali alibi,1,1,2980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7HfAmljHy9CCEzkN85tKcY,L'Emozione Non Ha voce (Io Non So Parlar D'Amore),Adriano Celentano,Unicamentecelentano,1,0,247040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:36PAtqVaQg5d91OGB1qWUl,Strump - Original Mix,Federico Scavo,"Let's Talk About House, Vol. 6",1,1,1780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7Gx2q0ueNwvDp2BOZYGCMO,Money - 2011 Remastered Version,Pink Floyd,The Dark Side Of The Moon,1,1,14290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7FrJV8tydWEv1Mxu2mIQrm,Beautiful,Snoop Dogg,Paid Tha Cost To Be Da Bo$$,1,1,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7Fg4jpwpkdkGCvq1rrXnvx,Comfortably Numb - 2011 Remastered Version,Pink Floyd,The Wall (Remastered),1,1,24330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,FIFTY FIFTY,The Beginning: Cupid,1,1,107972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7FKtv4vAg9iPIfDB55NKaa,Tobey (feat. Big Sean and BabyTron),Eminem,The Death of Slim Shady (Coup De Grâce): Expanded Mourner’s Edition,1,1,693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7F7h1FZ1bgST5JBExLnLdA,All'Ultimo Respiro,Club Dogo,Che Bello Essere Noi,1,0,269386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:360UM2DaiHZPRu0EsrOvMp,If We Ever Meet Again (Featuring Katy Perry),Timbaland,Shock Value II,1,1,12406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:35weSxL477aChs1wx7oZS5,Ordinary World,Green Day,Revolution Radio,1,1,5570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:35srNkJVToAzYiZzron1FY,Young Forever,JAY-Z,The Blueprint 3,1,1,28590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:35kN1wEPub5ysY8q4fKK2h,Space Bound,Eminem,Recovery,1,1,960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:35Bz9Lr74rowqcNxr3EpAS,King Of The Jungle,Club Dogo,Club Dogo,1,1,2520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7EZcLhi3EhKMb408cHOQOU,Splash,Colapesce,Splash,1,1,11840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
spotify:track:0Cz12ejDQ5L1c1f4sVck4n,VULTURES,¥$,VULTURES 1,1,1,5929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,Starboy,1,0,230453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:38q117S1yZJorvr6hvMhkT,Lines of the Broken,DROELOE,Lines of the Broken,1,1,1750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1cpGp4Ow7HaiNfsnDaHcmU,Stay Wide Awake,Eminem,Relapse,1,1,1912,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7M13FwBAKWNa2jqcZeUhL6,Love Generation - Radio Edit,Bob Sinclar,Love Generation,1,0,204798,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,Liar,1,1,14850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7LR85XLWw2yXqKBSI5brbG,Run This Town,JAY-Z,The Blueprint 3,1,0,13870,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
spotify:track:7LOR8Rdc5n2EkduOXZeTp6,Amend,j^p^n,Spoils,1,1,11910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1chVaw8nqcLmGBgc3247Nq,Feel the Vibe - Radio Edit,Bob Sinclar,Feel the Vibe,1,1,5230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:1cc9BzqfV6aO0EV8c7jGnN,Take 4,Shiva,Milano Demons,1,1,1121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7L3yLy4K5CI7AWK2DfAbTv,Hello,J. Cole,2014 Forest Hills Drive,1,1,7893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7Kszjzps0xbQXyo1pO4KfE,Le Freak - 2018 Remaster,CHIC,C'est Chic,1,1,2350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1caFMoQlQyF5JHvfPNe49E,Bad Things,Cults,Cults,1,1,20350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,Saturn,1,1,6860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),1,1,1290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7J1uxwnxfQLu4APicE5Rnj,Billie Jean,Michael Jackson,Thriller,1,1,1035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7I9l9qOYfdUMuSO6Q4VQtZ,GASOLINA,ANNA,LISTA 47,1,1,1110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7dU4pBUbhEjMInWBbyGaO1,Symphony - DJ Antoine vs Mad Mark 2k18 Mix,DJ Antoine,The Time Is Now,1,1,1440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7clUVcSOtkNWa58Gw5RfD4,Speed of Sound,Coldplay,X&Y,1,1,93228,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spotify:track:1bCmvezFg5MRcENzCGG1Cy,Chelsea Dagger,The Fratellis,Costello Music,1,1,12200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7cbXhbH8Is98BrDA3Yglck,Calypso,Round Table Knights,Say What?!,1,1,2540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:1b8tFExEyHyxTzrrlQAsu4,Marmellata #25,Cesare Cremonini,Maggese,1,1,7240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7bduXtI62rKp25DkU0092J,Brainless,Eminem,The Marshall Mathers LP2,1,0,286525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
spotify:track:3DCc4HPrVukBeaDGe3Cosk,Starboy (feat. Daft Punk) - Kygo Remix,The Weeknd,Starboy,1,1,12660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7bHT9osSq1rwT2yaImzqCi,No Love,Eminem,Recovery,1,1,30250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3DBFOXJKitLKUjlyOCX7ow,Chapter Six,Kendrick Lamar,Section.80,1,0,161137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:7aw1LKhEXhxNE16Y3hqDMI,Legghins di pelle,Bello Figo,Leggins di pelle,1,0,132330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),Drake,For All The Dogs,1,1,4607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7aIgWx6leXxqbJwq6q92rN,Taste It,Busta Rhymes,It Ain't Safe No More,1,1,9040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7aE5WXu5sFeNRh3Z05wwu4,Wish You Were Here - 2011 Remaster,Pink Floyd,Wish You Were Here,1,1,15230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:7a53HqqArd4b9NF4XAmlbI,Kings & Queens,Ava Max,Heaven & Hell,1,1,6710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:7a3i9viOERXiWg1T7yXWqM,Don't Turn The Lights On,Chromeo,Business Casual,1,0,1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spotify:track:7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,1984,1,1,25036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3CxFt7ONHGfR5ls3JQqtV8,Vip In Trip,Fabri Fibra,Controcultura,1,0,236253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
spotify:track:3CNbDbMHxYHxEgrPGf89yc,My Fault,Eminem,The Slim Shady LP,1,1,5560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3CIyK1V4JEJkg02E4EJnDl,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,Mercury - Acts 1 & 2,1,1,4560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:0AxRJk8LTx7w4xQWw9NIFF,ICON,Tony Effe,ICON,1,1,510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:0AtP8EkGPn6SwxKDaUuXec,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,No.6 Collaborations Project,1,1,75660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spotify:track:0Aqi7ArnBrGblW5T6p2jmD,Falling,Trevor Daniel,Nicotine,1,1,2220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),Metro Boomin,NOT ALL HEROES WEAR CAPES,1,1,3775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
spotify:track:3By9jCy6b4dv5XnlhvIWwx,Dies Irae,Giuseppe Verdi,Verdi Requiem,1,0,134746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
spotify:track:0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,Loud,1,1,8950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
